city,analysis_type,feature_group,feature,generated_feature,parameter_weeks,n_pairs,pearson_corr,abs_pearson_corr
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_12,12,924,0.00934700493032268,0.00934700493032268
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_13,13,923,0.016537744997157815,0.016537744997157815
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_14,14,922,0.026360934837327477,0.026360934837327477
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c,1,936,0.03530348519023268,0.03530348519023268
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_2_mean,2,936,0.03173303012272193,0.03173303012272193
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_3_mean,3,936,0.028054011876630956,0.028054011876630956
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_4_mean,4,936,0.02449437847950332,0.02449437847950332
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_5_mean,5,936,0.02103980327771434,0.02103980327771434
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_6_mean,6,936,0.01824102442078178,0.01824102442078178
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_7_mean,7,936,0.016456630551915295,0.016456630551915295
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_8_mean,8,936,0.0144588619938218,0.0144588619938218
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_9_mean,9,936,0.013092739966473288,0.013092739966473288
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_10_mean,10,936,0.01133156748451901,0.01133156748451901
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_11_mean,11,936,0.00930197882208612,0.00930197882208612
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_12_mean,12,936,0.008450957185863224,0.008450957185863224
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_13_mean,13,936,0.00893416514775783,0.00893416514775783
sj,rolling,station,station_diur_temp_rng_c,station_diur_temp_rng_c_rolling_14_mean,14,936,0.010242145712880997,0.010242145712880997
sj,lag,station,station_max_temp_c,station_max_temp_c,0,936,0.1884474927835803,0.1884474927835803
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_1,1,935,0.2004574106743051,0.2004574106743051
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_2,2,934,0.2194021334886366,0.2194021334886366
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_3,3,933,0.2444401033832405,0.2444401033832405
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_4,4,932,0.2643270611313225,0.2643270611313225
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_5,5,931,0.28200371922047085,0.28200371922047085
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_6,6,930,0.29651228944783786,0.29651228944783786
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_7,7,929,0.30086469190942444,0.30086469190942444
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_8,8,928,0.3096770904638441,0.3096770904638441
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_9,9,927,0.3073877832403505,0.3073877832403505
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_10,10,926,0.3118273526828216,0.3118273526828216
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_11,11,925,0.3163321360180571,0.3163321360180571
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_12,12,924,0.3155627888199805,0.3155627888199805
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_13,13,923,0.3031937313451824,0.3031937313451824
sj,lag,station,station_max_temp_c,station_max_temp_c_lag_14,14,922,0.29086465535406225,0.29086465535406225
sj,rolling,station,station_max_temp_c,station_max_temp_c,1,936,0.1884474927835803,0.1884474927835803
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_2_mean,2,936,0.21024009871436536,0.21024009871436536
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_3_mean,3,936,0.2284429443003506,0.2284429443003506
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_4_mean,4,936,0.24698867319209306,0.24698867319209306
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_5_mean,5,936,0.2644047114117624,0.2644047114117624
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_6_mean,6,936,0.28094428670052546,0.28094428670052546
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_7_mean,7,936,0.29676820417916094,0.29676820417916094
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_8_mean,8,936,0.31091247265018074,0.31091247265018074
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_9_mean,9,936,0.3246528186349832,0.3246528186349832
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_10_mean,10,936,0.3368144211049639,0.3368144211049639
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_11_mean,11,936,0.34850924150797513,0.34850924150797513
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_12_mean,12,936,0.3601219764789991,0.3601219764789991
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_13_mean,13,936,0.37128490681201487,0.37128490681201487
sj,rolling,station,station_max_temp_c,station_max_temp_c_rolling_14_mean,14,936,0.3810753476840157,0.3810753476840157
sj,lag,station,station_min_temp_c,station_min_temp_c,0,936,0.17524817336023485,0.17524817336023485
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_1,1,935,0.20891964202579957,0.20891964202579957
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_2,2,934,0.23881460310854416,0.23881460310854416
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_3,3,933,0.2722136512451765,0.2722136512451765
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_4,4,932,0.2971866962428422,0.2971866962428422
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_5,5,931,0.3211012694547576,0.3211012694547576
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_6,6,930,0.3368454378657377,0.3368454378657377
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_7,7,929,0.34659192964716545,0.34659192964716545
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_8,8,928,0.3526085091410281,0.3526085091410281
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_9,9,927,0.35907397765409044,0.35907397765409044
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_10,10,926,0.3622973267301657,0.3622973267301657
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_11,11,925,0.35315025439135894,0.35315025439135894
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_12,12,924,0.3422475088630599,0.3422475088630599
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_13,13,923,0.32374767289480266,0.32374767289480266
sj,lag,station,station_min_temp_c,station_min_temp_c_lag_14,14,922,0.3045290206256504,0.3045290206256504
sj,rolling,station,station_min_temp_c,station_min_temp_c,1,936,0.17524817336023485,0.17524817336023485
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_2_mean,2,936,0.2047676654805479,0.2047676654805479
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_3_mean,3,936,0.22752519993630202,0.22752519993630202
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_4_mean,4,936,0.24954763178911663,0.24954763178911663
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_5_mean,5,936,0.26976883920311623,0.26976883920311623
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_6_mean,6,936,0.28902652653522065,0.28902652653522065
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_7_mean,7,936,0.30645831400219303,0.30645831400219303
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_8_mean,8,936,0.32235395152939006,0.32235395152939006
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_9_mean,9,936,0.3368873436226605,0.3368873436226605
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_10_mean,10,936,0.3508151201677727,0.3508151201677727
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_11_mean,11,936,0.36404088591258,0.36404088591258
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_12_mean,12,936,0.37569306953758425,0.37569306953758425
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_13_mean,13,936,0.38611695048104444,0.38611695048104444
sj,rolling,station,station_min_temp_c,station_min_temp_c_rolling_14_mean,14,936,0.3949923294972017,0.3949923294972017
sj,lag,station,station_precip_mm,station_precip_mm,0,936,0.05188296055713842,0.05188296055713842
sj,lag,station,station_precip_mm,station_precip_mm_lag_1,1,935,0.06080457981870098,0.06080457981870098
sj,lag,station,station_precip_mm,station_precip_mm_lag_2,2,934,0.059229654758756516,0.059229654758756516
sj,lag,station,station_precip_mm,station_precip_mm_lag_3,3,933,0.049317692191361714,0.049317692191361714
sj,lag,station,station_precip_mm,station_precip_mm_lag_4,4,932,0.0378928311210022,0.0378928311210022
sj,lag,station,station_precip_mm,station_precip_mm_lag_5,5,931,0.027594782618120667,0.027594782618120667
sj,lag,station,station_precip_mm,station_precip_mm_lag_6,6,930,0.0231301948695087,0.0231301948695087
sj,lag,station,station_precip_mm,station_precip_mm_lag_7,7,929,0.00990899234821959,0.00990899234821959
sj,lag,station,station_precip_mm,station_precip_mm_lag_8,8,928,0.004245092609562041,0.004245092609562041
sj,lag,station,station_precip_mm,station_precip_mm_lag_9,9,927,-0.001255752499449898,0.001255752499449898
sj,lag,station,station_precip_mm,station_precip_mm_lag_10,10,926,-0.003142497496338249,0.003142497496338249
sj,lag,station,station_precip_mm,station_precip_mm_lag_11,11,925,-0.004301673061602157,0.004301673061602157
sj,lag,station,station_precip_mm,station_precip_mm_lag_12,12,924,-0.014608486067071755,0.014608486067071755
sj,lag,station,station_precip_mm,station_precip_mm_lag_13,13,923,-0.02311137150324716,0.02311137150324716
sj,lag,station,station_precip_mm,station_precip_mm_lag_14,14,922,-0.015469832401745752,0.015469832401745752
sj,rolling,station,station_precip_mm,station_precip_mm,1,936,0.05188296055713842,0.05188296055713842
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_2_mean,2,936,0.07526148676987407,0.07526148676987407
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_3_mean,3,936,0.09095721370032159,0.09095721370032159
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_4_mean,4,936,0.09869281251577884,0.09869281251577884
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_5_mean,5,936,0.10072766494816299,0.10072766494816299
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_6_mean,6,936,0.10010594086851012,0.10010594086851012
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_7_mean,7,936,0.09850990751800143,0.09850990751800143
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_8_mean,8,936,0.0936932538585364,0.0936932538585364
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_9_mean,9,936,0.0887650343255849,0.0887650343255849
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_10_mean,10,936,0.0835371843744712,0.0835371843744712
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_11_mean,11,936,0.0786259164834997,0.0786259164834997
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_12_mean,12,936,0.07411702316658678,0.07411702316658678
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_13_mean,13,936,0.06808511029451073,0.06808511029451073
sj,rolling,station,station_precip_mm,station_precip_mm_rolling_14_mean,14,936,0.0609364604174713,0.0609364604174713
