city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,weekofyear_sin,weekofyear_cos,reanalysis_specific_humidity_g_per_kg_lag_1,reanalysis_specific_humidity_g_per_kg_lag_2,reanalysis_specific_humidity_g_per_kg_lag_3,reanalysis_specific_humidity_g_per_kg_lag_5,reanalysis_specific_humidity_g_per_kg_lag_6,reanalysis_specific_humidity_g_per_kg_lag_8,reanalysis_specific_humidity_g_per_kg_lag_10,reanalysis_specific_humidity_g_per_kg_lag_12,reanalysis_dew_point_temp_k_lag_1,reanalysis_dew_point_temp_k_lag_2,reanalysis_dew_point_temp_k_lag_3,reanalysis_dew_point_temp_k_lag_5,reanalysis_dew_point_temp_k_lag_6,reanalysis_dew_point_temp_k_lag_8,reanalysis_dew_point_temp_k_lag_10,reanalysis_dew_point_temp_k_lag_12,reanalysis_min_air_temp_k_lag_1,reanalysis_min_air_temp_k_lag_2,reanalysis_min_air_temp_k_lag_3,reanalysis_min_air_temp_k_lag_5,reanalysis_min_air_temp_k_lag_6,reanalysis_min_air_temp_k_lag_8,reanalysis_min_air_temp_k_lag_10,reanalysis_min_air_temp_k_lag_12,reanalysis_air_temp_k_lag_6,reanalysis_air_temp_k_lag_8,reanalysis_air_temp_k_lag_10,reanalysis_air_temp_k_lag_12,reanalysis_avg_temp_k_lag_6,reanalysis_avg_temp_k_lag_8,reanalysis_avg_temp_k_lag_10,reanalysis_avg_temp_k_lag_12,reanalysis_max_air_temp_k_lag_6,reanalysis_max_air_temp_k_lag_8,reanalysis_max_air_temp_k_lag_10,reanalysis_max_air_temp_k_lag_12,station_avg_temp_c_lag_2,station_avg_temp_c_lag_4,station_avg_temp_c_lag_5,station_avg_temp_c_lag_6,station_avg_temp_c_lag_8,station_avg_temp_c_lag_10,station_avg_temp_c_lag_12,station_min_temp_c_lag_1,station_min_temp_c_lag_2,station_min_temp_c_lag_3,station_min_temp_c_lag_4,station_min_temp_c_lag_6,station_min_temp_c_lag_8,station_min_temp_c_lag_10,station_min_temp_c_lag_12,station_max_temp_c_lag_4,station_max_temp_c_lag_6,station_max_temp_c_lag_8,station_max_temp_c_lag_10,station_max_temp_c_lag_12,ndvi_sw_lag_10,ndvi_sw_lag_11,ndvi_sw_lag_14,ndvi_nw_lag_10,ndvi_nw_lag_11,ndvi_nw_lag_14,precipitation_amt_mm_lag_2,precipitation_amt_mm_lag_3,reanalysis_sat_precip_amt_mm_lag_2,reanalysis_sat_precip_amt_mm_lag_3,reanalysis_specific_humidity_g_per_kg_lag_0_3_mean,reanalysis_specific_humidity_g_per_kg_lag_1_3_mean,reanalysis_specific_humidity_g_per_kg_lag_5_8_mean,reanalysis_specific_humidity_g_per_kg_lag_7_10_mean,reanalysis_specific_humidity_g_per_kg_lag_9_12_mean,reanalysis_dew_point_temp_k_lag_0_3_mean,reanalysis_dew_point_temp_k_lag_1_3_mean,reanalysis_dew_point_temp_k_lag_5_8_mean,reanalysis_dew_point_temp_k_lag_7_10_mean,reanalysis_dew_point_temp_k_lag_9_12_mean,reanalysis_min_air_temp_k_lag_0_3_mean,reanalysis_min_air_temp_k_lag_1_3_mean,reanalysis_min_air_temp_k_lag_5_8_mean,reanalysis_min_air_temp_k_lag_7_10_mean,reanalysis_min_air_temp_k_lag_9_12_mean,station_avg_temp_c_lag_1_3_mean,station_avg_temp_c_lag_5_8_mean,station_avg_temp_c_lag_7_10_mean,station_avg_temp_c_lag_9_12_mean,station_min_temp_c_lag_1_3_mean,station_min_temp_c_lag_5_8_mean,station_min_temp_c_lag_7_10_mean,station_min_temp_c_lag_9_12_mean,station_max_temp_c_lag_5_8_mean,station_max_temp_c_lag_7_10_mean,station_max_temp_c_lag_9_12_mean,precipitation_amt_mm_lag_0_3_mean,precipitation_amt_mm_lag_1_3_mean,precipitation_amt_mm_lag_2_5_mean,reanalysis_sat_precip_amt_mm_lag_0_3_mean,reanalysis_sat_precip_amt_mm_lag_1_3_mean,reanalysis_sat_precip_amt_mm_lag_2_5_mean,total_cases_lag_1,total_cases_lag_2,total_cases_lag_3,total_cases_lag_4,total_cases_lag_8,total_cases_lag_12,total_cases_lag_1_2_mean,total_cases_lag_1_2_max,total_cases_lag_1_4_mean,total_cases_lag_1_4_max,total_cases_lag_1_8_mean,total_cases_lag_1_8_max
sj,2005,50,2005-12-17,-0.0587,-0.07753333,0.1667571,0.1695143,0.0,299.131428571,299.242857143,294.332857143,300.8,297.5,13.6,75.0757142857,0.0,15.7214285714,2.17142857143,25.4571428571,6.02857142857,29.4,21.1,30.0,17.0,-0.2393156642875578,0.970941817426052,14.5071428571,16.5714285714,16.5485714286,18.2285714286,18.34,18.9585714286,18.4985714286,18.5057142857,293.015714286,295.124285714,295.117142857,296.748571429,296.831428571,297.327142857,296.957142857,297.0,295.9,297.8,298.0,299.0,298.9,298.0,299.5,298.9,300.841428571,300.624285714,301.09,301.495714286,300.942857143,300.878571429,301.128571429,301.514285714,302.9,303.1,303.3,303.7,26.2285714286,27.1571428571,27.8714285714,27.9571428571,28.0428571429,28.0142857143,28.5857142857,20.6,22.8,22.2,23.3,23.9,23.3,23.3,24.4,31.1,32.8,33.9,32.8,32.2,0.07724286,0.1557333,0.2202333,0.0394,-0.02986667,-0.0271,26.65,14.49,26.65,14.49,15.837142857124999,15.875714285699994,18.62964285715,18.621071428575,18.436071428574998,294.3975,294.41904761899997,297.07357142850003,297.054642857,296.90821428575,297.3,297.2333333333333,298.65,298.525,298.775,25.914285714299996,27.9607142857,27.760714285725,28.060714285725002,21.86666666666667,23.599999999999998,23.325,23.875,33.199999999999996,33.05,32.35,10.284999999999972,13.713333333333344,26.42999999999997,10.284999999999972,13.713333333333344,26.42999999999997,13.0,26.0,22.0,29.0,55.0,82.0,19.5,26.0,22.5,29.0,35.875,55.0
sj,2005,51,2005-12-24,0.1077,0.0531,0.2853429,0.2935714,0.0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0.0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,8.0,-0.12053668025532363,0.992708874098054,15.7214285714,14.5071428571,16.5714285714,17.6385714286,18.2285714286,18.9914285714,18.0357142857,18.7042857143,294.332857143,293.015714286,295.124285714,296.194285714,296.748571429,297.387142857,296.547142857,297.128571429,297.5,295.9,297.8,298.0,299.0,298.7,297.9,298.8,300.664285714,300.691428571,299.834285714,301.114285714,300.735714286,300.707142857,300.014285714,301.371428571,302.6,303.1,303.0,304.0,24.9857142857,26.5285714286,27.1571428571,27.8714285714,27.9714285714,27.0142857143,28.6285714286,21.1,20.6,22.8,22.2,23.3,23.9,22.8,25.0,30.0,32.8,33.3,32.2,32.2,0.04244286,0.07724286,0.1456286,0.02793333,0.0394,0.0049,0.0,26.65,0.0,26.65,15.583214285699999,15.599999999966661,18.29964285715,18.581428571425,18.549285714299998,294.152857143,294.1576190476667,296.79035714275,297.0232142855,296.99,296.925,297.06666666666666,298.65,298.375,298.54999999999995,25.55714285713333,27.73928571425,27.746428571425,27.925000000025,21.5,23.599999999999998,23.475,23.6,32.5,33.05,32.775,6.662499999999971,8.883333333333342,19.62499999999997,6.662499999999971,8.883333333333342,19.62499999999997,17.0,13.0,26.0,22.0,53.0,73.0,15.0,17.0,19.5,26.0,31.125,53.0
sj,2006,52,2006-01-01,-0.1062,-0.1376,0.1835,0.1697667,64.08,299.147142857,299.307142857,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.24285714286,25.8857142857,6.27142857143,30.0,21.1,18.6,13.0,6.432490598706546e-16,1.0,15.5328571429,15.7214285714,14.5071428571,16.5485714286,17.6385714286,18.34,18.9585714286,18.4985714286,294.138571429,294.332857143,293.015714286,295.117142857,296.194285714,296.831428571,297.327142857,296.957142857,296.5,297.5,295.9,298.0,298.0,298.9,298.0,299.5,299.971428571,300.841428571,300.624285714,301.09,299.814285714,300.942857143,300.878571429,301.128571429,301.6,302.9,303.1,303.3,25.4571428571,26.2285714286,26.5285714286,27.1571428571,27.9571428571,28.0428571429,28.0142857143,20.6,21.1,20.6,22.8,23.3,23.9,23.3,23.3,30.6,31.1,32.8,33.9,32.8,0.2043429,0.04244286,0.1780286,0.0278,0.02793333,-0.05933333,0.0,0.0,0.0,0.0,15.447142857125002,15.253809523799996,17.68892857145,18.62964285715,18.621071428575,294.04250000025,293.8290476193333,296.22285714274994,297.07357142850003,297.054642857,296.85,296.6333333333333,298.47499999999997,298.65,298.525,25.0238095238,27.37857142855,27.9607142857,27.760714285725,20.76666666666667,23.175,23.599999999999998,23.325,31.675,33.199999999999996,33.05,16.01999999999997,0.0,10.284999999999972,16.01999999999997,0.0,10.284999999999972,8.0,17.0,13.0,26.0,46.0,43.0,12.5,17.0,16.0,26.0,25.5,46.0
sj,2006,1,2006-01-08,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.677142857,298.864285714,293.804285714,300.3,297.2,5.76,74.5085714286,16.27,15.2028571429,2.1,24.6571428571,6.25714285714,28.3,20.6,8.1,10.0,0.12053668025532305,0.992708874098054,16.0271428571,15.5328571429,15.7214285714,16.5714285714,16.5485714286,18.2285714286,18.9914285714,18.0357142857,294.682857143,294.138571429,294.332857143,295.124285714,295.117142857,296.748571429,297.387142857,296.547142857,297.5,296.5,297.5,297.8,298.0,299.0,298.7,297.9,299.467142857,300.664285714,300.691428571,299.834285714,299.564285714,300.735714286,300.707142857,300.014285714,301.4,302.6,303.1,303.0,24.6285714286,24.9857142857,26.2285714286,26.5285714286,27.8714285714,27.9714285714,27.0142857143,21.1,20.6,21.1,20.6,22.2,23.3,23.9,22.8,28.9,30.0,32.8,33.3,32.2,0.1623143,0.2043429,0.1557333,0.05126667,0.0278,-0.02986667,0.0,0.0,0.0,0.0,15.621071428574998,15.760476190466662,17.2467857143,18.29964285715,18.581428571425,294.23964285725003,294.384761905,295.7960714285,296.79035714275,297.0232142855,297.175,297.1666666666667,298.20000000000005,298.65,298.375,25.323809523799998,26.946428571425,27.73928571425,27.746428571425,20.933333333333334,22.9,23.599999999999998,23.475,31.125,32.5,33.05,20.08749999999997,21.36000000000001,6.662499999999971,20.08749999999997,21.36000000000001,6.662499999999971,13.0,8.0,17.0,13.0,43.0,55.0,10.5,13.0,12.75,17.0,21.375,43.0
sj,2006,2,2006-01-15,-0.04245,0.00455,0.2592714,0.2393143,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.9285714286,72.69,14.5714285714,2.44285714286,24.0571428571,6.8,27.8,18.9,21.9,17.0,0.23931566428755774,0.970941817426052,15.2028571429,16.0271428571,15.5328571429,14.5071428571,16.5714285714,17.6385714286,18.34,18.9585714286,293.804285714,294.682857143,294.138571429,293.015714286,295.124285714,296.194285714,296.831428571,297.327142857,297.2,297.5,296.5,295.9,297.8,298.0,298.9,298.0,299.182857143,299.971428571,300.841428571,300.624285714,299.235714286,299.814285714,300.942857143,300.878571429,302.2,301.6,302.9,303.1,25.8857142857,25.4571428571,24.9857142857,26.2285714286,27.1571428571,27.9571428571,28.0428571429,20.6,21.1,20.6,21.1,22.8,23.3,23.9,23.3,29.4,30.6,31.1,32.8,33.9,0.2017429,0.1623143,0.07724286,-0.0622,0.05126667,0.0394,64.08,0.0,64.08,0.0,15.333571428574999,15.587619047633327,16.316428571425,17.68892857145,18.62964285715,293.93357142875004,294.2085714286667,294.86285714275,296.22285714274994,297.07357142850003,296.95,297.06666666666666,297.425,298.47499999999997,298.65,25.057142857133332,26.224999999999998,27.37857142855,27.9607142857,20.76666666666667,22.225,23.175,23.599999999999998,30.15,31.675,33.199999999999996,38.25999999999997,26.783333333333342,16.01999999999997,38.25999999999997,26.783333333333342,16.01999999999997,10.0,13.0,8.0,17.0,29.0,55.0,11.5,13.0,12.0,17.0,17.25,29.0
sj,2006,3,2006-01-22,-0.1942333,-0.11174,0.1015143,0.1011143,74.41,298.401428571,298.528571429,294.417142857,300.9,296.7,41.5,78.72,74.41,15.7942857143,2.42857142857,24.7142857143,6.35714285714,30.6,20.6,101.1,19.0,0.3546048870425356,0.9350162426854148,14.5714285714,15.2028571429,16.0271428571,15.7214285714,14.5071428571,16.5485714286,18.2285714286,18.9914285714,293.108571429,293.804285714,294.682857143,294.332857143,293.015714286,295.117142857,296.748571429,297.387142857,296.6,297.2,297.5,297.5,295.9,298.0,299.0,298.7,298.578571429,299.467142857,300.664285714,300.691428571,298.542857143,299.564285714,300.735714286,300.707142857,300.5,301.4,302.6,303.1,24.6571428571,24.6285714286,25.4571428571,24.9857142857,26.5285714286,27.8714285714,27.9714285714,18.9,20.6,21.1,20.6,20.6,22.2,23.3,23.9,28.9,28.9,30.0,32.8,33.3,0.1520714,0.2017429,0.04244286,0.06455,-0.0622,0.02793333,16.27,64.08,16.27,64.08,15.398928571425,15.267142857133328,15.837142857124999,17.2467857143,18.29964285715,294.00321428575,293.8652380953333,294.3975,295.7960714285,296.79035714275,297.0,297.09999999999997,297.3,298.20000000000005,298.65,24.866666666633336,25.799999999999997,26.946428571425,27.73928571425,20.2,21.675,22.9,23.599999999999998,29.725,31.125,32.5,56.86249999999997,51.01333333333334,20.08749999999997,56.86249999999997,51.01333333333334,20.08749999999997,17.0,10.0,13.0,8.0,22.0,53.0,13.5,17.0,12.0,17.0,15.75,26.0
sj,2006,4,2006-01-29,0.009,-0.0458,0.1000167,0.1076833,0.0,298.287142857,298.335714286,293.512857143,299.9,296.6,16.8,74.8971428571,0.0,14.8971428571,2.01428571429,24.2857142857,5.14285714286,27.2,20.6,29.2,9.0,0.4647231720437685,0.8854560256532099,15.7942857143,14.5714285714,15.2028571429,15.5328571429,15.7214285714,16.5714285714,17.6385714286,18.34,294.417142857,293.108571429,293.804285714,294.138571429,294.332857143,295.124285714,296.194285714,296.831428571,296.7,296.6,297.2,296.5,297.5,297.8,298.0,298.9,299.131428571,299.182857143,299.971428571,300.841428571,299.242857143,299.235714286,299.814285714,300.942857143,300.8,302.2,301.6,302.9,24.0571428571,25.8857142857,24.6285714286,25.4571428571,26.2285714286,27.1571428571,27.9571428571,20.6,18.9,20.6,21.1,21.1,22.8,23.3,23.9,30.0,29.4,30.6,31.1,32.8,0.1821714,0.1520714,0.2043429,0.0174,0.06455,0.0278,72.69,16.27,72.69,16.27,15.116428571424999,15.189523809533329,15.583214285699999,16.316428571425,17.68892857145,293.71071428575,293.77666666666664,294.152857143,294.86285714275,296.22285714274994,296.775,296.8333333333333,296.925,297.425,298.47499999999997,24.476190476166664,25.325,26.224999999999998,27.37857142855,20.033333333333335,21.275000000000002,22.225,23.175,29.45,30.15,31.675,40.84249999999997,54.45666666666667,38.25999999999997,40.84249999999997,54.45666666666667,38.25999999999997,19.0,17.0,10.0,13.0,26.0,46.0,18.0,19.0,14.75,19.0,15.375,26.0
sj,2006,5,2006-02-05,0.0443,-0.005,0.1681333,0.1399571,0.0,297.541428571,297.635714286,292.347142857,300.2,295.5,9.89,72.8728571429,0.0,13.86,2.15714285714,23.4142857143,6.11428571429,28.9,18.9,7.6,9.0,0.5680647467311558,0.8229838658936564,14.8971428571,15.7942857143,14.5714285714,16.0271428571,15.5328571429,14.5071428571,16.5485714286,18.2285714286,293.512857143,294.417142857,293.108571429,294.682857143,294.138571429,293.015714286,295.117142857,296.748571429,296.6,296.7,296.6,297.5,296.5,295.9,298.0,299.0,298.44,298.578571429,299.467142857,300.664285714,298.65,298.542857143,299.564285714,300.735714286,300.9,300.5,301.4,302.6,24.7142857143,24.6571428571,25.8857142857,24.6285714286,24.9857142857,26.5285714286,27.8714285714,20.6,20.6,18.9,20.6,20.6,20.6,22.2,23.3,28.3,28.9,28.9,30.0,32.8,0.1852286,0.1821714,0.1623143,0.1654,0.0174,0.05126667,74.41,72.69,74.41,72.69,14.7807142857,15.087619047599995,15.447142857125002,15.837142857124999,17.2467857143,293.3464285715,293.6795238096667,294.04250000025,294.3975,295.7960714285,296.35,296.6333333333333,296.85,297.3,298.20000000000005,24.35238095236667,25.239285714275,25.799999999999997,26.946428571425,20.03333333333333,20.85,21.675,22.9,29.299999999999997,29.725,31.125,36.77499999999997,49.03333333333334,56.86249999999997,36.77499999999997,49.03333333333334,56.86249999999997,9.0,19.0,17.0,10.0,13.0,43.0,14.0,19.0,13.75,19.0,13.25,19.0
sj,2006,6,2006-02-12,-0.3084,-0.1369,0.2661,0.2104571,18.15,297.825714286,297.992857143,293.457142857,300.1,296.5,9.7,76.9071428571,18.15,14.8985714286,2.21428571429,23.9142857143,6.38571428571,28.3,19.4,26.6,9.0,0.6631226582407952,0.7485107481711011,13.86,14.8971428571,15.7942857143,15.2028571429,16.0271428571,15.7214285714,16.5714285714,17.6385714286,292.347142857,293.512857143,294.417142857,293.804285714,294.682857143,294.332857143,295.124285714,296.194285714,295.5,296.6,296.7,297.2,297.5,297.5,297.8,298.0,299.147142857,299.131428571,299.182857143,299.971428571,299.307142857,299.242857143,299.235714286,299.814285714,301.4,300.8,302.2,301.6,24.2857142857,24.0571428571,24.6571428571,25.8857142857,25.4571428571,26.2285714286,27.1571428571,18.9,20.6,20.6,18.9,21.1,21.1,22.8,23.3,27.8,30.0,29.4,30.6,31.1,0.2481857,0.1852286,0.2017429,0.1823,0.1654,-0.0622,0.0,74.41,0.0,74.41,14.862499999999999,14.850476190466663,15.621071428574998,15.583214285699999,16.316428571425,293.4335714285,293.42571428566663,294.23964285725003,294.152857143,294.86285714275,296.32500000000005,296.26666666666665,297.175,296.925,297.425,24.138095238099996,25.157142857125002,25.325,26.224999999999998,20.033333333333335,20.85,21.275000000000002,22.225,29.15,29.45,30.15,23.139999999999972,24.80333333333334,40.84249999999997,23.139999999999972,24.80333333333334,40.84249999999997,9.0,9.0,19.0,17.0,17.0,29.0,9.0,9.0,13.5,19.0,12.75,19.0
sj,2006,7,2006-02-19,0.3255,-0.02752,0.1900714,0.2061857,0.0,297.955714286,298.242857143,293.908571429,300.9,295.6,10.37,78.4942857143,0.0,15.2814285714,3.02857142857,24.7428571429,7.05714285714,30.6,20.0,15.0,3.0,0.7485107481711011,0.6631226582407953,14.8985714286,13.86,14.8971428571,14.5714285714,15.2028571429,15.5328571429,14.5071428571,16.5485714286,293.457142857,292.347142857,293.512857143,293.108571429,293.804285714,294.138571429,293.015714286,295.117142857,296.5,295.5,296.6,296.6,297.2,296.5,295.9,298.0,298.677142857,298.44,298.578571429,299.467142857,298.864285714,298.65,298.542857143,299.564285714,300.3,300.9,300.5,301.4,23.4142857143,24.7142857143,24.0571428571,24.6571428571,24.6285714286,24.9857142857,26.5285714286,19.4,18.9,20.6,20.6,20.6,20.6,20.6,22.2,30.6,28.3,28.9,28.9,30.0,0.20685,0.2481857,0.1520714,0.04135,0.1823,0.06455,0.0,0.0,0.0,0.0,14.734285714275,14.551904761899996,15.333571428574999,15.447142857125002,15.837142857124999,293.30642857149996,293.10571428566664,293.93357142875004,294.04250000025,294.3975,296.05,296.2,296.95,296.85,297.3,23.87142857143333,24.807142857125,25.239285714275,25.799999999999997,19.63333333333333,20.3,20.85,21.675,28.75,29.299999999999997,29.725,4.537499999999971,6.050000000000009,36.77499999999997,4.537499999999971,6.050000000000009,36.77499999999997,9.0,9.0,9.0,19.0,8.0,22.0,9.0,9.0,11.5,19.0,11.75,19.0
sj,2006,8,2006-02-26,-0.1032,0.1611,0.2396714,0.2859714,11.8,298.055714286,298.207142857,292.971428571,300.1,296.7,8.1,73.4142857143,11.8,14.3885714286,2.38571428571,24.8571428571,6.34285714286,28.9,21.1,2.6,7.0,0.8229838658936564,0.5680647467311558,15.2814285714,14.8985714286,13.86,15.7942857143,14.5714285714,16.0271428571,15.7214285714,16.5714285714,293.908571429,293.457142857,292.347142857,294.417142857,293.108571429,294.682857143,294.332857143,295.124285714,295.6,296.5,295.5,296.7,296.6,297.5,297.5,297.8,298.332857143,299.147142857,299.131428571,299.182857143,298.55,299.307142857,299.242857143,299.235714286,300.1,301.4,300.8,302.2,23.9142857143,24.2857142857,24.7142857143,24.0571428571,25.8857142857,25.4571428571,26.2285714286,20.0,19.4,18.9,20.6,18.9,21.1,21.1,22.8,27.2,27.8,30.0,29.4,30.6,0.1695143,0.20685,0.1821714,-0.07753333,0.04135,0.0174,18.15,0.0,18.15,0.0,14.60714285715,14.679999999999994,15.398928571425,15.621071428574998,15.583214285699999,293.1710714285,293.23761904766667,294.00321428575,294.23964285725003,294.152857143,296.075,295.8666666666667,297.0,297.175,296.925,24.023809523833336,24.82857142855,25.157142857125002,25.325,19.433333333333334,20.3,20.85,21.275000000000002,29.175,29.15,29.45,7.487499999999971,6.050000000000009,23.139999999999972,7.487499999999971,6.050000000000009,23.139999999999972,3.0,9.0,9.0,9.0,13.0,26.0,6.0,9.0,7.5,9.0,11.125,19.0
sj,2006,9,2006-03-05,-0.16734,-0.105825,0.16068,0.2190667,0.0,298.158571429,298.564285714,292.461428571,300.9,296.3,0.2,70.6971428571,0.0,13.9514285714,2.64285714286,25.3,6.48571428571,30.6,21.1,0.0,7.0,0.8854560256532098,0.4647231720437686,14.3885714286,15.2814285714,14.8985714286,14.8971428571,15.7942857143,15.2028571429,15.5328571429,14.5071428571,292.971428571,293.908571429,293.457142857,293.512857143,294.417142857,293.804285714,294.138571429,293.015714286,296.7,295.6,296.5,296.6,296.7,297.2,296.5,295.9,298.401428571,298.677142857,298.44,298.578571429,298.528571429,298.864285714,298.65,298.542857143,300.9,300.3,300.9,300.5,24.7428571429,23.4142857143,24.2857142857,24.7142857143,24.6571428571,24.6285714286,24.9857142857,21.1,20.0,19.4,18.9,20.6,20.6,20.6,20.6,28.9,30.6,28.3,28.9,28.9,0.2935714,0.1695143,0.1852286,0.0531,-0.07753333,0.1654,0.0,18.15,0.0,18.15,14.63,14.856190476199993,15.116428571424999,15.333571428574999,15.447142857125002,293.199642857,293.4457142856666,293.71071428575,293.93357142875004,294.04250000025,296.275,296.26666666666665,296.775,296.95,296.85,24.504761904766667,24.428571428549997,24.807142857125,25.239285714275,20.166666666666668,20.175,20.3,20.85,28.475,28.75,29.299999999999997,7.487499999999971,9.983333333333343,4.537499999999971,7.487499999999971,9.983333333333343,4.537499999999971,7.0,3.0,9.0,9.0,10.0,13.0,5.0,7.0,7.0,9.0,10.375,19.0
sj,2006,10,2006-03-12,-0.01313333,0.018275,0.1773,0.1503,0.0,297.988571429,298.142857143,293.07,300.8,295.4,7.5,74.28,0.0,14.4971428571,3.42857142857,25.5285714286,6.84285714286,30.6,21.1,3.3,0.0,0.9350162426854148,0.35460488704253557,13.9514285714,14.3885714286,15.2814285714,13.86,14.8971428571,14.5714285714,16.0271428571,15.7214285714,292.461428571,292.971428571,293.908571429,292.347142857,293.512857143,293.108571429,294.682857143,294.332857143,296.3,296.7,295.6,295.5,296.6,296.6,297.5,297.5,298.287142857,298.332857143,299.147142857,299.131428571,298.335714286,298.55,299.307142857,299.242857143,299.9,300.1,301.4,300.8,24.8571428571,23.9142857143,23.4142857143,24.2857142857,24.0571428571,25.8857142857,25.4571428571,21.1,21.1,20.0,19.4,20.6,18.9,21.1,21.1,28.3,27.2,27.8,30.0,29.4,0.1697667,0.2935714,0.2481857,-0.1376,0.0531,0.1823,11.8,0.0,11.8,0.0,14.529642857125001,14.540476190466661,14.7807142857,15.398928571425,15.621071428574998,293.10285714275,293.11380952366665,293.3464285715,294.00321428575,294.23964285725003,296.0,296.2,296.35,297.0,297.175,24.96666666666667,24.11785714285,24.82857142855,25.157142857125002,20.733333333333334,19.75,20.3,20.85,28.625,29.175,29.15,2.9499999999999718,3.933333333333343,7.487499999999971,2.9499999999999718,3.933333333333343,7.487499999999971,7.0,7.0,3.0,9.0,17.0,17.0,7.0,7.0,6.5,9.0,10.0,19.0
sj,2006,11,2006-03-19,0.0109,-0.01436,0.1671,0.1572143,16.74,297.261428571,297.392857143,292.131428571,300.3,295.4,19.63,73.21,16.74,13.7,2.61428571429,25.5142857143,6.18571428571,29.4,21.7,2.2,2.0,0.970941817426052,0.23931566428755804,14.4971428571,13.9514285714,14.3885714286,14.8985714286,13.86,15.7942857143,15.2028571429,15.5328571429,293.07,292.461428571,292.971428571,293.457142857,292.347142857,294.417142857,293.804285714,294.138571429,295.4,296.3,296.7,296.5,295.5,296.7,297.2,296.5,297.541428571,298.401428571,298.677142857,298.44,297.635714286,298.528571429,298.864285714,298.65,300.2,300.9,300.3,300.9,25.3,24.7428571429,23.9142857143,23.4142857143,24.7142857143,24.6571428571,24.6285714286,21.1,21.1,21.1,20.0,18.9,20.6,20.6,20.6,30.6,28.9,30.6,28.3,28.9,0.09948571,0.1697667,0.20685,-0.04533333,-0.1376,0.04135,0.0,11.8,0.0,11.8,14.134285714275,14.279047619033328,14.862499999999999,15.116428571424999,15.333571428574999,292.65857142825,292.83428571400003,293.4335714285,293.71071428575,293.93357142875004,295.95,296.1333333333333,296.32500000000005,296.775,296.95,25.228571428566667,24.08214285715,24.428571428549997,24.807142857125,21.1,19.875,20.175,20.3,28.75,28.475,28.75,7.134999999999971,3.933333333333343,7.487499999999971,7.134999999999971,3.933333333333343,7.487499999999971,0.0,7.0,7.0,3.0,19.0,8.0,3.5,7.0,4.25,7.0,7.875,19.0
sj,2006,12,2006-03-26,0.022433333333333333,-0.10425,0.1246429,0.1394,31.34,298.061428571,298.3,293.405714286,300.4,296.0,10.35,75.5271428571,31.34,14.8228571429,2.85714285714,25.6857142857,6.18571428571,29.4,21.7,7.4,3.0,0.992708874098054,0.120536680255323,13.7,14.4971428571,13.9514285714,15.2814285714,14.8985714286,14.8971428571,14.5714285714,16.0271428571,292.131428571,293.07,292.461428571,293.908571429,293.457142857,293.512857143,293.108571429,294.682857143,295.4,295.4,296.3,295.6,296.5,296.6,296.6,297.5,297.825714286,298.287142857,298.332857143,299.147142857,297.992857143,298.335714286,298.55,299.307142857,300.1,299.9,300.1,301.4,25.5285714286,24.8571428571,24.7428571429,23.9142857143,24.2857142857,24.0571428571,25.8857142857,21.7,21.1,21.1,21.1,19.4,20.6,18.9,21.1,28.9,28.3,27.2,27.8,30.0,0.2393143,0.09948571,0.1695143,0.00455,-0.04533333,-0.07753333,0.0,0.0,0.0,0.0,14.24285714285,14.049523809499995,14.734285714275,14.7807142857,15.398928571425,292.767142857,292.55428571400006,293.30642857149996,293.3464285715,294.00321428575,295.775,295.7,296.05,296.35,297.0,25.447619047633335,24.0892857143,24.11785714285,24.82857142855,21.3,19.724999999999998,19.75,20.3,28.75,28.625,29.175,12.019999999999971,5.580000000000009,2.9499999999999718,12.019999999999971,5.580000000000009,2.9499999999999718,2.0,0.0,7.0,7.0,9.0,13.0,1.0,2.0,4.0,7.0,5.75,9.0
